productid,locationid,calendarid,productcategoryid,startdate,enddate,divisionid,unitcost_sum,unitcost_count,initunitprice_sum,initunitprice_count,initunitvol,initrev,optunitprice_sum,optunitprice_count,optunitvol,optrev
57,10,1,65,2011-05-13,2012-12-27,2,786.92,85,1187.52,59,43,902.49,1154.89,96,70,759.2
57,10,2,81,2011-04-04,2011-07-27,1,833.68,41,474.71,16,92,1302.06,1158.58,69,73,1765.21
57,10,3,85,2012-11-24,2011-10-10,2,258.86,23,665.21,8,49,960.56,1869.1,32,20,440.04
57,10,4,71,2011-01-08,2012-04-24,1,342.22,52,107.7,78,21,1250.08,580.73,77,70,311.73
57,10,5,70,2011-10-14,2011-12-15,3,567.04,85,1805.4,75,38,1431.95,274.27,65,43,1771.16
57,10,6,38,2011-02-09,2012-01-03,2,879.68,89,1021.71,68,100,1081.89,1817.51,97,38,1747.23
57,10,7,79,2011-02-18,2011-10-06,2,563.82,71,423.67,83,36,435.05,877.88,12,46,1217.15
57,10,8,63,2012-02-19,2011-04-29,3,580.31,73,1996.51,19,91,806.3,1095.97,87,76,1544.35
57,10,9,50,2011-08-23,2011-04-07,3,994.4,54,994.8,13,76,179.25,1611.43,62,85,591.72
57,10,10,88,2011-12-30,2012-03-01,1,907.84,37,1620.16,39,20,1670.98,696.2,5,38,1976.69
58,1,1,85,2012-03-21,2011-04-13,1,14.92,59,1668.15,83,19,1148.24,61.72,49,31,155.53
58,1,2,39,2012-12-25,2011-10-21,1,347.46,87,859.24,61,27,147.15,1097.61,55,94,1370.23
58,1,3,58,2012-11-06,2011-07-20,1,212.0,95,396.58,71,79,1800.74,1165.48,57,7,1174.01
58,1,4,24,2011-02-17,2012-12-03,1,52.27,66,1547.01,40,34,1044.49,877.26,29,90,1236.2
58,1,5,53,2011-06-23,2011-04-24,3,916.12,62,1358.58,9,65,1740.49,907.07,82,33,292.31
58,1,6,51,2011-05-23,2011-08-30,1,708.77,93,935.59,22,26,1608.74,1026.2,80,28,1465.16
58,1,7,81,2011-10-01,2011-09-28,2,469.69,74,1266.99,70,28,1599.2,1732.74,89,71,163.71
58,1,8,69,2011-02-27,2011-06-05,4,433.11,66,928.4,37,51,203.63,1338.27,25,45,1445.08
58,1,9,30,2012-05-26,2011-03-26,1,928.6,70,872.1,72,6,1673.39,106.08,68,52,1019.36
58,1,10,9,2011-03-15,2012-05-03,1,579.65,6,1434.98,88,86,3.24,311.86,75,50,1196.21
58,2,1,18,2011-04-05,2011-11-26,4,318.2,35,589.81,4,68,1910.08,372.55,94,61,176.11
58,2,2,5,2011-05-05,2011-11-09,1,937.96,32,1884.14,50,31,1508.97,478.93,90,39,1903.64
58,2,3,43,2012-05-02,2012-10-23,1,569.94,57,1476.03,21,95,1959.14,1773.22,52,29,1954.42
58,2,4,74,2011-08-25,2012-12-12,1,948.72,49,541.42,80,72,342.88,1260.52,94,93,304.37
58,2,5,87,2012-11-15,2012-04-11,3,247.13,31,587.22,8,10,1349.15,65.5,100,91,1293.36
58,2,6,37,2011-10-02,2012-05-16,4,178.79,92,1282.18,33,29,843.27,73.29,49,92,631.7
58,2,7,70,2012-05-13,2012-02-05,4,269.42,87,1476.36,33,28,662.72,1636.01,89,11,36.3
58,2,8,41,2012-11-12,2012-08-08,2,391.82,55,1009.83,60,50,1333.06,1549.99,24,61,10.85
58,2,9,27,2012-10-29,2012-05-21,2,159.48,8,85.01,91,7,1313.49,1666.6,12,57,1773.31
58,2,10,40,2012-04-17,2011-08-30,3,951.94,77,1749.94,44,28,651.61,97.76,4,47,462.92
58,3,1,33,2012-11-20,2011-04-03,3,546.99,60,224.78,56,68,1710.75,344.68,4,42,490.53
58,3,2,60,2011-12-01,2012-02-03,4,237.86,45,1332.45,87,66,504.57,1810.11,47,1,1265.43
58,3,3,48,2012-11-04,2012-07-02,4,406.53,43,329.28,64,95,1388.84,453.71,21,20,238.01
58,3,4,52,2012-12-15,2012-08-06,1,449.72,5,1762.34,80,95,1423.4,1526.79,29,30,1263.29
58,3,5,19,2012-11-27,2011-07-04,4,66.4,53,1282.51,95,84,1517.22,141.26,77,81,1003.5
58,3,6,80,2012-03-05,2012-02-10,2,792.16,89,1321.54,98,24,1081.23,1304.91,50,88,1734.05
58,3,7,14,2011-12-03,2012-08-26,4,970.78,72,494.17,29,31,1297.21,146.46,57,5,1828.57
58,3,8,90,2011-01-25,2012-05-06,3,32.83,58,764.85,61,46,372.92,818.27,14,24,1135.91
58,3,9,55,2012-11-20,2012-02-15,4,40.13,97,215.94,55,65,1555.54,888.16,23,62,1852.03
58,3,10,60,2012-01-04,2012-07-17,3,591.81,64,1126.63,73,96,138.55,474.23,5,86,569.45
58,4,1,91,2012-11-01,2012-03-04,4,471.43,28,32.58,66,8,205.33,86.75,31,67,1523.29
58,4,2,86,2011-11-21,2011-07-31,3,820.22,97,627.78,92,90,1193.48,1773.66,40,72,1777.56
58,4,3,26,2012-09-05,2011-07-02,2,649.58,26,939.66,8,67,108.94,769.78,95,49,711.3
58,4,4,41,2011-09-30,2011-06-02,1,596.78,68,1452.79,85,66,90.76,1813.11,91,73,380.16
58,4,5,47,2012-11-18,2012-01-31,3,777.8,94,905.11,73,71,223.76,897.88,66,13,370.28
58,4,6,48,2011-04-01,2012-06-29,3,977.14,44,1135.04,100,30,1793.95,1378.32,28,79,1622.36
58,4,7,63,2011-09-18,2011-03-15,1,544.74,37,1924.66,13,6,723.14,1153.19,29,89,373.15
58,4,8,88,2011-06-19,2012-04-16,2,714.6,15,314.49,4,3,362.75,439.15,68,43,1680.28
58,4,9,4,2012-08-08,2011-04-25,3,888.01,6,1533.11,77,24,759.1,1310.25,39,58,502.43
58,4,10,99,2011-07-08,2011-07-17,3,290.07,37,1492.8,30,27,1256.36,954.64,87,24,1118.94
58,5,1,44,2011-10-21,2012-04-09,3,801.67,92,1274.61,89,40,512.18,968.69,47,96,1440.9
58,5,2,23,2012-02-02,2011-09-06,4,470.53,83,694.26,53,95,1868.78,1962.22,12,74,803.17
58,5,3,2,2011-05-03,2011-11-28,1,249.55,42,1847.14,70,67,1615.16,48.5,2,45,23.4
58,5,4,35,2011-03-30,2011-06-25,3,66.65,14,1081.95,14,94,1195.95,619.58,91,81,32.45
58,5,5,19,2011-11-24,2011-01-20,1,963.67,46,397.59,48,2,1774.79,1270.43,7,1,569.58
58,5,6,38,2011-05-11,2012-11-27,2,413.34,37,1281.69,67,51,1050.36,857.3,6,52,274.53
58,5,7,13,2011-06-30,2011-05-03,3,268.42,62,795.42,56,49,452.32,1574.71,43,95,126.78
58,5,8,71,2011-03-31,2011-02-04,4,130.23,41,1660.01,88,54,1451.98,1995.5,81,87,1537.35
58,5,9,93,2011-12-31,2012-12-11,1,497.79,45,1553.66,81,35,1444.44,1564.77,99,70,1326.58
58,5,10,9,2012-06-01,2012-03-26,4,266.99,50,1580.73,100,76,246.65,1319.92,20,64,554.48
58,6,1,98,2012-01-05,2012-08-07,4,125.0,61,1837.03,79,84,855.5,1248.0,14,29,912.22
58,6,2,32,2011-06-18,2011-09-16,2,275.06,51,821.21,93,49,1789.17,1988.16,56,99,1390.67
58,6,3,19,2012-01-09,2011-02-13,1,991.61,1,1556.76,48,94,1840.35,1687.83,55,61,1197.14
58,6,4,93,2011-04-22,2012-07-13,3,950.57,36,1152.09,53,90,1719.16,1785.34,55,52,1553.06
58,6,5,44,2012-09-09,2012-12-24,4,363.48,17,1164.79,62,46,1769.59,1475.15,98,91,1623.9
58,6,6,18,2011-10-07,2011-12-31,3,260.59,46,841.41,45,62,235.86,741.98,92,73,996.72
58,6,7,5,2011-09-05,2012-03-06,2,740.76,82,1413.44,82,73,163.47,1768.11,81,45,1453.32
58,6,8,15,2011-06-29,2012-08-28,3,671.5,5,1875.93,95,51,736.84,1013.78,53,83,206.49
58,6,9,24,2012-05-29,2012-02-16,1,236.07,28,1374.43,73,25,1995.37,745.68,6,2,526.15
58,6,10,84,2011-08-14,2011-03-02,4,942.82,62,744.45,15,66,602.82,1849.5,86,51,47.97
58,7,1,78,2012-12-24,2011-12-23,1,103.19,97,1333.93,15,52,1741.34,322.58,62,70,385.47
58,7,2,63,2012-08-29,2011-02-18,1,14.3,41,87.2,88,75,794.86,1659.71,88,44,818.23
58,7,3,5,2012-01-29,2011-02-09,4,211.63,68,19.5,90,76,405.47,384.38,94,59,1676.44
58,7,4,94,2012-07-05,2011-10-04,2,718.54,33,1976.28,48,43,953.83,1266.34,86,48,753.91
58,7,5,14,2011-05-19,2011-01-12,4,236.72,44,954.49,4,43,1400.2,142.13,54,45,452.93
58,7,6,74,2012-09-29,2011-09-02,3,176.04,40,918.63,74,24,1606.09,1785.26,59,61,1860.03
58,7,7,93,2011-08-11,2011-01-11,1,79.41,75,1126.77,13,77,305.96,1044.54,28,37,1448.03
58,7,8,53,2011-11-06,2011-05-27,1,463.55,36,69.6,98,3,1490.95,738.18,26,39,33.71
58,7,9,19,2012-01-15,2012-09-26,3,938.98,95,695.04,94,46,1038.62,1465.34,25,44,1141.43
58,7,10,85,2012-03-14,2012-09-27,1,828.9,44,268.88,56,60,1998.62,439.26,80,59,1646.35
58,8,1,29,2012-12-21,2012-03-05,3,684.73,88,586.67,94,9,1424.42,819.89,91,55,920.47
58,8,2,32,2011-02-12,2011-08-05,1,440.44,22,878.13,31,24,615.07,1103.77,87,23,372.32
58,8,3,22,2012-04-05,2012-10-19,2,771.44,50,1127.45,71,47,345.01,537.87,13,36,949.25
58,8,4,11,2012-12-30,2011-05-19,4,267.8,80,1434.52,1,3,67.78,1301.59,67,9,187.19
58,8,5,27,2011-07-30,2011-12-17,4,35.57,64,260.22,41,42,1592.33,962.47,63,83,1359.68
58,8,6,90,2012-07-12,2011-03-24,3,991.81,69,1598.87,22,68,1847.67,1553.65,46,39,489.01
58,8,7,56,2011-03-31,2012-01-29,3,913.6,57,250.33,55,93,864.11,66.47,94,65,1095.25
58,8,8,48,2012-08-27,2012-03-06,2,381.21,25,1471.79,57,9,1833.43,1665.29,50,26,205.68
58,8,9,42,2012-09-27,2011-08-24,1,169.76,90,1123.69,87,29,1978.39,1052.12,12,5,1616.53
58,8,10,62,2012-04-04,2011-04-21,4,417.38,76,42.29,34,18,1645.28,1388.77,89,58,1875.12
58,9,1,9,2011-02-28,2012-02-27,3,516.3,11,248.07,33,45,659.54,341.22,84,89,1185.81
58,9,2,93,2011-10-22,2012-03-01,3,514.23,10,1346.18,58,42,686.83,363.96,50,86,696.82
58,9,3,44,2011-04-02,2012-10-22,1,106.82,2,1114.21,89,13,982.39,85.54,57,2,402.57
58,9,4,88,2011-02-08,2012-12-30,2,884.96,23,298.44,96,93,184.66,1265.41,16,99,1699.03
58,9,5,5,2012-05-05,2011-06-16,4,125.53,79,265.49,2,51,827.99,1031.86,15,37,747.25
58,9,6,95,2012-05-05,2011-04-08,2,912.73,40,1866.5,27,6,243.24,1536.8,4,86,165.9
58,9,7,33,2011-02-03,2012-07-05,2,841.26,85,1127.03,43,26,1478.37,1.64,11,32,1273.05
58,9,8,72,2012-07-23,2012-02-10,2,504.64,31,1806.97,35,79,263.37,810.7,6,37,1456.25
58,9,9,51,2011-09-12,2011-11-14,1,174.84,54,1326.48,57,30,795.57,757.18,2,91,1098.47
58,9,10,93,2011-12-26,2011-05-16,2,211.53,26,1528.81,12,35,1460.71,673.41,59,84,561.84
58,10,1,33,2012-07-04,2011-06-06,4,43.01,27,852.85,56,23,1977.7,620.51,98,25,243.3
58,10,2,19,2011-03-13,2011-08-05,3,59.15,83,843.2,7,29,1805.03,174.47,76,13,1687.4
58,10,3,36,2012-12-15,2012-12-20,2,229.28,15,1578.23,60,56,568.97,662.89,52,18,1487.72
58,10,4,77,2012-01-15,2011-01-18,3,963.76,4,419.66,32,8,1588.22,1440.78,71,100,836.13
58,10,5,75,2012-08-18,2012-12-01,2,666.9,42,1628.4,26,60,99.79,1080.59,11,24,103.73
58,10,6,51,2011-06-04,2011-02-25,1,342.23,46,560.74,62,46,491.09,1526.98,35,26,962.9
58,10,7,33,2011-06-22,2012-07-05,3,978.22,19,320.42,28,1,1954.55,1607.81,12,4,1546.8
58,10,8,53,2012-08-31,2011-03-13,3,862.28,89,835.12,52,100,1114.49,1800.46,64,67,225.83
58,10,9,65,2012-09-14,2011-12-09,1,457.54,95,1954.34,27,79,130.39,925.28,81,93,1156.98
58,10,10,84,2012-01-10,2012-07-08,1,30.34,2,314.81,32,61,1529.5,1103.66,15,97,188.09
59,1,1,77,2012-01-22,2011-06-16,1,559.19,63,643.87,25,65,1196.04,1463.82,76,71,1503.39
59,1,2,66,2012-09-18,2011-02-17,4,773.89,62,38.87,45,2,1042.58,1593.24,37,86,1903.18
59,1,3,20,2012-04-12,2011-09-27,3,386.1,52,1877.25,51,41,1380.09,580.5,36,86,1663.75
59,1,4,43,2011-09-09,2011-12-24,2,5.29,14,875.4,68,14,839.31,218.84,17,86,1957.41
59,1,5,27,2012-07-06,2011-02-11,3,327.09,65,893.6,19,87,856.37,1442.49,61,6,319.68
59,1,6,33,2011-03-26,2011-05-24,4,715.13,100,562.1,85,13,567.49,1022.03,51,91,1232.28
59,1,7,7,2011-03-23,2012-08-12,2,582.96,1,1104.63,16,50,396.07,709.35,46,86,1316.15
59,1,8,78,2011-08-09,2011-01-14,3,586.86,39,810.55,89,50,695.58,1485.17,31,97,1512.53
59,1,9,39,2012-09-08,2011-04-19,3,74.37,93,1914.81,92,11,241.73,175.18,95,100,1459.37
59,1,10,54,2011-11-14,2012-08-08,2,894.95,15,136.71,33,61,1349.27,1484.76,93,4,1150.23
59,2,1,89,2012-04-12,2012-03-05,3,78.58,71,1210.87,92,53,1630.08,914.61,85,21,804.0
59,2,2,64,2012-08-02,2012-06-20,2,805.29,1,568.0,32,33,197.99,1201.88,7,12,258.7
59,2,3,83,2011-09-19,2011-01-26,3,802.57,44,638.72,83,60,15.88,904.03,73,22,786.32
59,2,4,23,2011-10-22,2012-02-21,4,248.09,73,39.48,75,53,599.91,1176.38,5,21,399.03
59,2,5,33,2011-03-11,2011-02-23,4,239.75,94,1420.09,69,78,293.33,737.35,27,92,1142.0
59,2,6,42,2012-06-29,2011-02-07,2,467.83,11,50.34,98,29,1945.07,1771.66,79,81,1300.49
59,2,7,14,2011-05-20,2011-01-18,4,13.13,57,1959.54,58,6,1184.48,1818.71,80,30,1190.85
59,2,8,39,2011-06-17,2011-09-23,2,904.29,100,644.6,22,93,495.89,1141.62,75,43,1674.93
59,2,9,28,2012-08-11,2012-09-21,1,906.21,37,188.91,93,93,1560.5,1309.91,17,22,646.41
59,2,10,4,2012-08-25,2011-10-05,4,927.21,56,1132.95,92,29,1710.93,811.95,24,36,1256.82
59,3,1,25,2011-10-21,2011-02-09,3,326.96,44,1501.73,100,37,919.95,186.89,28,51,471.51
59,3,2,44,2012-08-12,2012-11-06,3,438.32,27,1141.69,76,6,1497.86,1517.62,12,58,1526.5
59,3,3,9,2012-04-14,2011-12-22,1,194.59,72,360.64,31,43,1987.73,392.9,68,15,1744.89
59,3,4,20,2012-01-24,2011-05-24,1,132.53,50,1676.51,30,90,1074.14,264.03,9,65,157.74
59,3,5,99,2012-09-16,2011-12-15,4,398.98,63,96.94,99,46,1135.24,1458.89,32,35,413.06
59,3,6,35,2012-06-26,2012-07-06,1,271.32,3,1405.34,19,77,1357.1,1738.08,91,22,1634.55
59,3,7,30,2011-01-10,2012-03-10,3,977.4,44,1243.93,80,42,722.6,97.14,21,51,529.89
59,3,8,37,2011-08-03,2012-05-09,4,335.96,29,599.54,45,77,423.15,1649.6,25,9,227.92
59,3,9,29,2011-05-27,2012-10-22,3,634.95,65,1764.57,19,60,1962.61,81.78,58,25,32.39
59,3,10,22,2011-03-13,2012-09-23,1,952.27,81,483.06,19,44,19.37,1447.2,86,14,852.06
59,4,1,36,2011-04-14,2011-05-11,4,105.14,75,68.78,79,10,1927.1,1242.72,13,24,69.8
59,4,2,79,2011-10-13,2012-08-09,3,330.23,82,1016.77,75,89,633.85,651.52,75,24,1803.14
59,4,3,78,2012-06-05,2012-07-28,1,336.32,68,412.8,62,16,1430.63,1306.8,89,81,1913.47
59,4,4,54,2012-11-18,2012-04-08,2,568.26,2,1971.77,6,66,1133.87,1464.73,24,93,1706.88
59,4,5,26,2011-09-23,2011-02-07,2,745.98,77,1925.37,91,27,441.34,451.88,52,20,1858.82
59,4,6,34,2011-05-22,2012-07-13,1,134.1,6,821.73,42,42,1609.99,527.76,49,62,1903.84
59,4,7,99,2012-10-18,2012-02-26,2,265.46,46,150.28,66,14,818.85,176.8,47,77,600.46
59,4,8,2,2011-11-10,2012-05-04,3,925.83,15,812.95,65,84,1932.48,1278.16,12,64,1112.75
59,4,9,84,2011-08-04,2012-01-22,2,882.9,28,596.67,95,66,1212.54,1188.53,75,63,1018.47
59,4,10,40,2012-02-19,2012-04-21,1,34.74,2,1744.11,89,20,105.55,1121.6,9,87,1621.94
59,5,1,75,2011-11-02,2011-12-27,2,892.2,72,913.25,53,31,1613.5,1959.41,24,90,842.93
59,5,2,66,2012-02-02,2011-05-22,2,509.17,6,1851.08,89,27,758.98,1688.51,44,18,839.94
59,5,3,93,2011-06-09,2012-03-08,4,973.29,9,63.28,30,53,1681.35,1220.44,84,6,1881.77
59,5,4,73,2012-07-23,2012-03-10,3,738.72,77,263.75,69,16,1012.51,1611.65,98,88,712.29
59,5,5,75,2011-05-14,2012-06-13,2,881.9,61,1375.59,32,29,1457.62,654.96,85,63,959.74
59,5,6,57,2011-12-31,2011-03-23,3,145.7,17,67.6,59,10,641.47,1431.75,24,7,1303.54
59,5,7,6,2011-09-25,2011-12-10,1,305.27,36,1478.35,87,71,879.43,1127.72,89,72,821.43
59,5,8,58,2011-07-11,2011-06-17,1,378.08,94,1594.38,93,41,29.69,792.62,30,42,1850.82
59,5,9,72,2011-05-21,2012-05-01,3,798.0,71,398.98,22,85,1953.98,557.25,58,66,1884.0
59,5,10,56,2011-02-02,2012-06-27,4,32.28,15,381.31,83,11,1190.74,172.05,92,12,1415.77
59,6,1,84,2012-04-20,2012-10-29,1,386.87,52,1647.95,74,49,957.06,630.88,55,44,1285.38
59,6,2,70,2012-09-14,2012-08-11,4,801.18,74,1696.7,12,2,122.93,575.82,90,26,1465.43
59,6,3,14,2012-07-11,2011-10-08,4,384.58,86,536.16,25,75,1848.97,107.14,84,50,1745.18
59,6,4,24,2011-12-31,2012-07-17,2,568.11,32,1931.88,72,23,1644.98,174.99,76,11,1584.11
59,6,5,25,2011-12-14,2012-06-14,4,30.93,72,925.27,70,68,127.26,670.07,3,51,126.85
59,6,6,49,2012-08-28,2012-05-07,3,243.06,67,432.32,34,11,625.63,688.74,35,71,479.06
59,6,7,14,2011-02-26,2011-08-01,2,177.68,59,1477.96,23,25,1134.62,949.93,24,1,721.49
59,6,8,34,2012-03-31,2012-01-15,2,652.98,70,1754.86,42,2,1442.78,1457.96,58,63,1331.26
59,6,9,64,2011-10-13,2012-09-09,3,719.76,25,1880.48,72,65,66.72,692.98,77,77,1560.19
59,6,10,64,2012-12-24,2012-01-04,4,743.71,39,1835.99,41,87,973.63,1725.72,9,91,431.19
59,7,1,34,2012-07-31,2011-05-23,2,215.71,53,732.3,11,44,1250.38,1905.84,55,11,1145.35
59,7,2,94,2011-01-15,2011-02-15,1,307.2,10,1393.05,93,40,698.81,701.38,32,54,318.68
59,7,3,37,2012-03-29,2012-04-04,3,193.97,28,40.76,5,34,1259.99,916.8,21,69,1060.63
59,7,4,71,2012-10-23,2011-08-09,4,198.3,77,750.05,26,95,722.83,1579.27,60,86,351.52
59,7,5,82,2011-01-07,2011-01-05,2,894.46,72,399.63,1,60,73.77,971.13,86,40,1487.17
59,7,6,24,2012-10-25,2011-06-27,1,165.77,51,888.79,1,92,1822.88,724.55,10,43,72.55
59,7,7,92,2011-04-29,2011-07-13,4,357.77,10,370.8,7,69,711.7,895.35,76,11,759.28
59,7,8,44,2011-06-10,2011-01-23,4,562.58,43,466.02,57,1,1425.51,1292.07,27,19,287.6
59,7,9,28,2012-07-22,2012-01-27,2,261.22,19,623.69,89,47,929.85,571.9,40,59,259.15
59,7,10,2,2012-02-06,2011-05-01,2,776.04,37,836.46,98,48,1473.31,124.86,4,16,1660.52
59,8,1,94,2011-05-04,2012-02-10,4,133.36,64,239.41,67,48,1259.07,1486.64,74,71,1743.83
59,8,2,65,2011-02-25,2012-03-12,4,636.28,8,530.71,22,19,624.4,99.15,84,47,1234.85
59,8,3,7,2012-01-16,2011-11-27,3,312.83,43,1195.85,36,32,716.85,1571.13,84,58,584.18
59,8,4,63,2012-10-18,2011-02-09,2,497.12,83,126.64,94,31,1802.46,1606.98,15,48,1537.83
59,8,5,73,2012-04-05,2012-09-06,2,732.24,63,864.72,69,22,456.1,954.88,58,67,1501.71
59,8,6,43,2011-04-21,2011-09-10,3,647.69,46,755.29,77,52,24.17,834.56,99,12,226.14
59,8,7,11,2012-01-09,2012-05-23,1,422.14,1,922.85,67,58,1355.0,162.9,85,100,980.17
59,8,8,91,2011-02-12,2012-12-06,3,576.6,31,599.84,65,44,585.47,1012.16,97,57,1330.68
59,8,9,30,2011-10-06,2011-03-30,1,566.13,49,771.31,3,94,848.5,511.27,56,69,1841.83
59,8,10,28,2011-05-18,2011-03-04,2,727.06,59,385.13,13,16,829.67,1768.36,15,82,655.35
59,9,1,28,2012-09-09,2012-02-10,2,129.28,67,477.8,49,30,1463.34,1126.92,31,76,1352.06
59,9,2,84,2011-03-13,2012-04-24,1,148.69,46,1210.81,32,87,1202.37,743.66,1,9,1395.59
59,9,3,84,2011-07-02,2012-05-21,4,611.9,8,1044.42,83,20,270.58,620.24,27,47,1187.08
59,9,4,56,2011-05-29,2012-11-15,2,749.74,45,1722.86,35,100,43.34,1575.62,53,25,959.39
59,9,5,69,2011-09-15,2011-08-13,1,297.3,15,1073.68,38,75,174.82,647.09,62,72,1862.23
59,9,6,31,2011-06-18,2011-02-13,1,679.3,91,1453.7,87,21,313.89,1985.77,47,70,1798.48
59,9,7,59,2011-11-19,2011-11-09,3,850.39,48,1336.25,94,65,1182.91,1958.53,69,71,1055.94
59,9,8,97,2011-01-13,2012-05-20,2,322.19,77,1408.39,41,75,874.5,171.23,47,6,437.58
59,9,9,70,2011-07-12,2011-02-11,1,179.67,22,1949.39,40,89,913.0,1758.63,71,71,268.68
59,9,10,21,2011-02-23,2012-06-10,1,7.65,61,1082.07,34,96,621.1,934.39,81,26,848.72
59,10,1,53,2011-07-09,2011-06-12,3,982.42,14,117.68,43,71,613.28,930.87,16,52,1508.85
59,10,2,37,2012-03-01,2012-09-16,3,224.73,95,339.71,11,77,1445.95,611.3,6,28,254.95
59,10,3,84,2012-08-23,2011-10-21,3,147.29,1,1225.7,2,56,751.78,1113.27,23,35,1670.53
59,10,4,12,2011-12-15,2012-02-10,2,391.2,6,1995.66,43,35,1744.56,1040.97,1,9,1158.98
59,10,5,71,2011-12-01,2012-04-21,2,976.54,77,695.75,22,97,1366.56,760.85,29,55,714.43
59,10,6,11,2011-08-04,2011-09-04,1,150.0,46,661.95,76,63,1144.83,712.87,29,86,1751.82
59,10,7,3,2011-12-23,2011-02-19,3,76.39,79,1036.76,1,17,1366.83,1308.05,25,21,1074.01
59,10,8,7,2011-09-03,2012-10-26,1,887.08,48,372.54,36,46,537.93,1216.76,46,18,1205.29
59,10,9,35,2011-09-25,2012-07-13,3,676.1,8,1112.99,50,49,129.64,550.3,6,38,1922.87
59,10,10,48,2012-04-30,2012-11-05,3,497.66,3,459.45,89,31,1404.71,794.12,89,83,923.39
60,1,1,40,2012-07-17,2012-05-04,4,216.31,82,1944.92,70,100,827.97,1625.74,30,61,1019.62
60,1,2,34,2011-12-27,2011-07-17,3,372.81,76,420.86,18,24,831.93,451.55,86,5,1738.38
60,1,3,16,2012-10-31,2012-07-26,2,454.52,62,1632.85,20,13,62.36,1936.59,14,12,1607.4
60,1,4,19,2012-08-27,2012-11-18,4,206.87,11,1044.64,53,98,1449.32,1579.29,25,54,1871.36
60,1,5,93,2012-12-20,2012-10-01,3,532.39,27,1497.5,63,10,1368.97,213.97,5,18,1829.21
60,1,6,11,2012-04-21,2012-07-30,1,503.5,23,700.48,5,73,1486.87,1957.63,31,61,1408.06
60,1,7,77,2012-11-21,2012-03-31,1,942.53,50,1387.92,44,2,368.3,380.53,75,18,794.67
60,1,8,49,2011-07-12,2011-02-20,2,221.25,89,602.92,39,16,1994.34,1589.46,75,77,1912.81
60,1,9,8,2012-01-03,2011-12-07,4,555.5,49,414.2,7,59,1996.51,188.89,59,90,1252.77
60,1,10,49,2011-05-05,2011-11-13,1,251.15,31,369.11,17,37,1404.43,497.07,24,76,807.77
60,2,1,99,2012-06-29,2012-11-21,2,862.18,82,496.86,50,18,737.06,1714.0,71,47,1714.9
60,2,2,60,2011-08-29,2012-02-18,2,459.48,85,685.97,28,21,1476.33,1861.23,88,33,274.75
60,2,3,67,2012-09-08,2011-07-17,1,796.93,20,101.48,77,60,1658.6,1389.93,12,13,356.7
60,2,4,87,2011-08-17,2012-01-25,2,754.85,45,1380.95,9,86,1788.71,794.74,81,88,1308.8
60,2,5,35,2012-01-26,2011-06-05,1,403.75,71,1456.83,93,87,886.68,310.71,27,40,76.6
60,2,6,47,2011-08-28,2011-04-17,2,181.14,37,978.05,4,55,1039.11,629.08,13,42,1132.0
60,2,7,75,2011-06-27,2011-08-27,1,520.61,67,853.75,43,45,559.42,36.38,48,42,213.32
60,2,8,82,2011-10-08,2012-04-26,4,80.08,14,667.52,57,92,1357.06,691.67,50,24,1329.24
60,2,9,100,2012-09-15,2012-10-14,3,715.61,91,468.71,39,64,159.71,865.3,98,96,918.8
60,2,10,61,2011-10-05,2012-01-24,2,357.21,88,1712.43,81,72,1365.73,1211.46,49,60,1392.86
60,3,1,99,2012-12-10,2011-10-22,4,707.46,6,1900.34,10,82,814.6,1558.21,26,77,657.88
60,3,2,67,2012-08-01,2012-05-17,1,400.79,40,1090.66,80,71,697.86,1994.61,58,56,1334.1
60,3,3,88,2011-09-07,2011-07-30,3,105.01,43,1870.11,98,30,1094.67,1114.44,5,25,1758.07
60,3,4,16,2011-06-13,2012-03-13,4,752.71,48,788.35,38,61,1873.35,172.17,90,12,1681.57
60,3,5,96,2011-04-30,2011-08-06,3,840.44,90,560.5,26,69,360.78,1322.6,44,66,1489.46
60,3,6,53,2012-07-24,2011-01-18,2,573.8,8,935.98,25,32,1818.13,649.71,82,20,1754.39
60,3,7,57,2011-04-28,2012-12-24,4,445.39,50,1384.32,24,20,1870.17,686.08,62,62,319.1
60,3,8,36,2011-11-04,2011-11-28,4,479.84,97,1867.14,44,39,1415.91,1754.49,34,5,207.16
60,3,9,40,2012-10-14,2012-03-02,2,407.91,60,372.91,52,83,483.49,1820.19,90,80,855.04
60,3,10,39,2012-04-14,2012-07-27,1,683.49,64,347.56,84,99,139.2,400.71,66,39,900.43
60,4,1,8,2011-10-19,2011-02-04,3,284.83,93,388.25,38,70,1884.75,1012.44,50,80,302.92
60,4,2,10,2012-02-15,2012-06-21,2,134.2,94,1980.81,63,23,1521.76,891.62,63,69,1133.31
60,4,3,57,2012-01-27,2012-04-09,2,126.34,92,1862.98,53,69,1717.54,1255.19,48,98,671.91
60,4,4,29,2012-07-14,2011-12-02,3,584.66,63,1941.7,60,9,1811.28,654.72,10,82,531.87
60,4,5,28,2012-05-30,2011-09-30,3,886.28,18,1780.81,69,17,1780.38,415.17,16,69,1435.55
60,4,6,2,2011-02-17,2012-10-21,2,882.92,21,896.06,87,39,1626.32,1898.02,17,4,190.43
60,4,7,58,2011-10-19,2012-09-10,1,867.6,19,158.13,75,68,1261.58,1023.93,18,20,350.31
